Id,Id_Hote,Nom_Hote,Quartier,Latitude,Longitude,Type,Prix,Min_nuits,Dernier_avis,Avis_par_mois,Disponibilite
5949072,4009358,,Buttes-Montmartre,48.89071944893612,2.345287642351205,Entire_home/apt,48,4,2015-08-12,2.5,320
6710381,28144247,Lyza,Buttes-Montmartre,48.88621196995339,2.3663247483650096,Entire_home/apt,60,1,,,361
4585328,6369239,Andrea Et Stephanie,Buttes-Montmartre,48.88992845316634,2.3595547151788274,Entire_home/apt,89,2,2015-07-14,1.58,358
3657440,17424032,,Buttes-Montmartre,48.88717206175616,2.3472355293215066,Entire_home/apt,110,3,,,365
2227211,10574661,,Buttes-Montmartre,48.88465457564871,2.3446023369464486,Entire_home/apt,120,4,,,350
5699231,29551287,,Buttes-Montmartre,48.89094365382534,2.34253709704242,Entire_home/apt,200,3,2015-06-19,0.97,330
2813207,3123710,Anna,Buttes-Montmartre,48.887608405709145,2.348308464546016,Entire_home/apt,55,4,2015-07-02,1.87,342
1894495,1125055,Christophe,Buttes-Montmartre,48.8855438834984,2.329122495785488,Entire_home/apt,45,4,2015-06-30,1.41,66
1304422,7090924,Marie-Clémence,Buttes-Montmartre,48.88921190736414,2.358811699580543,Entire_home/apt,49,2,2015-08-18,0.88,0
2417649,12284619,Hélène,Buttes-Montmartre,48.891490043174,2.3651753789482792,Entire_home/apt,30,3,2015-01-05,0.38,0
6874009,35837382,Jeanne,Buttes-Montmartre,48.88714654815852,2.3620766292736315,Private_room,45,1,,,53
4579805,23738648,Geoffroy,Buttes-Montmartre,48.88419427463244,2.341819362618088,Entire_home/apt,74,4,2015-06-30,0.58,1
4644597,18739570,Sylvain,Buttes-Montmartre,48.89729971570095,2.3573588282361846,Entire_home/apt,120,5,2015-07-01,0.46,313
7969295,5446638,Clémence,Buttes-Montmartre,48.8867609428792,2.3382527074231634,Entire_home/apt,75,4,,,184
7067265,11473305,Florent,Buttes-Montmartre,48.890876184775344,2.36522202333606,Entire_home/apt,60,1,,,365
6267062,5698259,,Buttes-Montmartre,48.8898948077311,2.333085499972348,Entire_home/apt,120,6,,,363
7567007,32122684,Fanny,Buttes-Montmartre,48.89678856829791,2.341871341320489,Entire_home/apt,40,2,,,202
6281125,32651214,Robert,Buttes-Montmartre,48.88350594615159,2.3365118733122734,Entire_home/apt,95,2,2015-08-19,1.58,298
1721423,9074646,Christophe,Buttes-Montmartre,48.88516969528482,2.3541615776936333,Entire_home/apt,115,3,2015-08-17,1.12,265
7721157,5866946,Amandine,Buttes-Montmartre,48.8855387181779,2.350263982248498,Entire_home/apt,120,1,,,328
6213678,32219783,Céline,Buttes-Montmartre,48.89386067245361,2.348696205122068,Entire_home/apt,45,6,2015-07-06,0.5,101
1806470,3557476,,Buttes-Montmartre,48.88598348406447,2.332998406937864,Entire_home/apt,150,3,2015-07-15,0.54,91
3959463,14473152,Yoann,Buttes-Montmartre,48.887086293866176,2.3393033506242245,Entire_home/apt,52,7,2015-08-17,1.13,328
1284221,4046396,Séverine,Buttes-Montmartre,48.88358397984824,2.338810450696469,Entire_home/apt,90,2,2015-08-22,4.29,311
7785279,4960722,Emmanuel,Buttes-Montmartre,48.889148874805365,2.35045081308031,Private_room,50,1,,,365
1524718,8135196,Amandine,Buttes-Montmartre,48.88526478356204,2.3615068698703108,Entire_home/apt,45,3,2015-07-04,2.25,344
7260515,37337472,Julie,Buttes-Montmartre,48.89026139286826,2.359032018453356,Shared_room,30,1,2015-08-21,5.0,31
2725206,13946132,Alexandre,Buttes-Montmartre,48.88805550341939,2.3564660985103467,Entire_home/apt,136,2,,,365
4679097,20144464,,Buttes-Montmartre,48.882489586806834,2.3419686024573574,Entire_home/apt,60,1,,,255
7061908,14349565,Lisa,Buttes-Montmartre,48.88286321519895,2.3406473119921216,Entire_home/apt,160,6,,,40
6722604,3669463,Olivier,Buttes-Montmartre,48.88875426731504,2.3480245600615803,Entire_home/apt,75,2,,,364
5732606,4238675,Benjamin,Buttes-Montmartre,48.88391321022358,2.338351491485648,Entire_home/apt,181,4,2015-08-19,1.6,291
168652,803981,Elsa,Buttes-Montmartre,48.88889373584821,2.355655638727888,Entire_home/apt,65,3,2015-07-15,0.52,336
1228668,6702269,Séverine,Buttes-Montmartre,48.88669175087605,2.336688312284384,Entire_home/apt,77,3,2015-07-06,1.6,333
5264855,19088730,Marie,Buttes-Montmartre,48.8843348516351,2.356673256755525,Entire_home/apt,55,2,2015-08-09,0.93,84
5291745,16843826,Nolwenn,Buttes-Montmartre,48.88673361322474,2.359754237633919,Entire_home/apt,98,2,2015-06-27,0.81,179
1425102,7667252,Claire,Buttes-Montmartre,48.89884754017096,2.347194310082643,Entire_home/apt,85,3,2014-10-07,0.5,7
6030250,27577117,,Buttes-Montmartre,48.88893022949761,2.3379896716118016,Entire_home/apt,60,1,2015-06-22,1.32,298
6077159,31544492,Beatrice,Buttes-Montmartre,48.89356016038517,2.3326187666872022,Entire_home/apt,72,1,2015-06-21,0.4,365
4259981,5497096,,Buttes-Montmartre,48.89230999417397,2.339041789793822,Entire_home/apt,85,2,2015-06-29,0.61,243
4721795,13270415,Beatrice,Buttes-Montmartre,48.89301951537757,2.3634662169149934,Entire_home/apt,47,4,,,4
2788556,7259101,Simon,Buttes-Montmartre,48.88388828283063,2.336251611112405,Entire_home/apt,89,3,2015-08-15,1.5,329
7516328,1784115,Emeric,Buttes-Montmartre,48.88629971775838,2.3352982310844403,Entire_home/apt,75,1,,,16
7047396,36956634,Valérie,Buttes-Montmartre,48.88929054328035,2.3377392379799424,Entire_home/apt,115,3,2015-08-02,0.91,308
1011441,5562539,Marie-Anne,Buttes-Montmartre,48.88701435306821,2.334455031817031,Entire_home/apt,130,4,2015-05-25,1.37,281
5527662,8672024,Olivier,Buttes-Montmartre,48.88623290961922,2.350591161421821,Entire_home/apt,40,2,2015-07-27,1.61,157
657524,3314240,Matthieu,Buttes-Montmartre,48.88399348376057,2.348638687190856,Entire_home/apt,90,1,2015-01-04,0.06,365
6136265,20904929,,Buttes-Montmartre,48.89169052786662,2.33730593727135,Entire_home/apt,90,3,,,333
3418979,17236078,Jean,Buttes-Montmartre,48.889334562031145,2.344786536102223,Entire_home/apt,50,3,2015-08-30,0.54,4
1458735,7820596,Ophelie,Buttes-Montmartre,48.89876581340416,2.3359655088293505,Entire_home/apt,100,2,2015-06-26,0.37,365
4660619,10421051,Candice,Buttes-Montmartre,48.88407029734388,2.338432260022564,Entire_home/apt,70,6,2015-08-09,1.71,272
7154252,20007302,Martin,Buttes-Montmartre,48.883931873893424,2.346153369249772,Entire_home/apt,80,10,,,222
6969762,36544080,Candice,Buttes-Montmartre,48.887463564049504,2.3564118786100328,Entire_home/apt,59,2,2015-08-14,3.0,257
5313832,27454131,Salim,Buttes-Montmartre,48.88957529368342,2.338748017912021,Entire_home/apt,100,3,2015-08-05,1.01,157
4329860,10614640,Romain,Buttes-Montmartre,48.885566134646645,2.3390600845758938,Entire_home/apt,100,2,,,244
568597,1332617,Nicolas,Buttes-Montmartre,48.88660046548496,2.352851692436857,Entire_home/apt,80,3,2012-08-28,0.05,245
2163665,11040336,Ana Paula,Buttes-Montmartre,48.89527304788965,2.340724476555458,Private_room,33,1,2015-06-28,0.67,365
4588576,7097330,Leslie,Buttes-Montmartre,48.885871591614645,2.3468653167103475,Private_room,48,2,2015-07-15,0.41,345
328369,1677932,Emilie,Buttes-Montmartre,48.89596087292686,2.3373884632370268,Entire_home/apt,50,2,2015-08-19,0.17,31
5898963,1433112,Gilles,Buttes-Montmartre,48.89034761067752,2.3554123173365147,Private_room,40,2,,,259
7230229,5222526,Gilles,Buttes-Montmartre,48.89248073697865,2.3298431408820046,Entire_home/apt,65,1,,,30
2707414,13855142,Jean-Edouard,Buttes-Montmartre,48.89032315219736,2.3389777760876624,Entire_home/apt,40,3,2015-07-19,0.45,29
6456662,22477859,Laure,Buttes-Montmartre,48.89544598927071,2.337312887674845,Entire_home/apt,80,1,2015-07-21,0.67,44
7658477,1018370,Sarah,Buttes-Montmartre,48.884044244317245,2.33869461800078,Entire_home/apt,80,1,,,365
6843460,2109227,Matthew,Buttes-Montmartre,48.89360835426747,2.343033597671495,Entire_home/apt,60,4,2015-07-16,0.6,47
4498885,20813855,Thibault,Buttes-Montmartre,48.89236993942091,2.35080022128206,Private_room,60,1,,,277
4665702,12542833,Félix,Buttes-Montmartre,48.88680997058796,2.3387412463960096,Private_room,59,3,2015-07-02,3.39,337
6058870,28328841,Jérôme,Buttes-Montmartre,48.88932110300529,2.351794951872256,Entire_home/apt,70,1,,,365
7123629,26010829,Catalina,Buttes-Montmartre,48.89496050244696,2.33629810465159,Private_room,40,1,2015-07-29,2.0,36
6358950,4403760,Christelle,Buttes-Montmartre,48.888575685398656,2.351280193226448,Entire_home/apt,45,2,,,84
3528518,6045503,Marie-Eugénie,Buttes-Montmartre,48.89030244506768,2.3628243577981576,Entire_home/apt,75,3,2015-08-14,5.72,302
2453424,12543582,Antonin,Buttes-Montmartre,48.88865150952939,2.335243117918086,Entire_home/apt,90,6,2015-08-17,2.23,330
7596009,1615720,Xavier,Buttes-Montmartre,48.895159636224,2.3382965398881272,Entire_home/apt,55,5,,,209
1153600,1216366,Alphonse,Buttes-Montmartre,48.888055092069,2.345150384976717,Entire_home/apt,69,5,2015-07-09,0.31,334
3166097,15491485,Hugo,Buttes-Montmartre,48.894312737917176,2.3406081484395007,Entire_home/apt,70,4,2015-05-02,0.65,229
6547258,18799593,Hannah,Buttes-Montmartre,48.8936076302418,2.3459843232684,Entire_home/apt,37,6,2015-07-05,0.82,90
6388475,695581,Mael,Buttes-Montmartre,48.894806856938885,2.3430527961874934,Entire_home/apt,50,4,,,242
7948146,41913382,Aurelie,Buttes-Montmartre,48.888507182597415,2.332017431127864,Entire_home/apt,380,6,,,193
7195178,37677384,Chloé,Buttes-Montmartre,48.89466229211224,2.3490498910039608,Entire_home/apt,40,1,,,33
7342750,18437231,Vivien,Buttes-Montmartre,48.8893194719368,2.353172907961955,Entire_home/apt,55,2,,,277
6180668,6380650,Fabienne,Buttes-Montmartre,48.89428456737591,2.346185420567659,Entire_home/apt,79,4,2015-08-22,1.97,309
5938131,15703584,Gérard,Buttes-Montmartre,48.88979082790063,2.34178007794132,Entire_home/apt,80,2,2015-07-12,1.22,321
5913476,20893812,Willy,Buttes-Montmartre,48.882684021312,2.3380857302106133,Entire_home/apt,90,1,2015-08-15,2.39,342
3583529,18051217,Aurélia,Buttes-Montmartre,48.89670127337816,2.3495586889244944,Entire_home/apt,45,2,2015-08-22,1.64,37
1228773,5349154,Mario,Buttes-Montmartre,48.8853247814664,2.343095461041019,Entire_home/apt,89,1,2015-08-20,5.28,330
6105656,8311363,Camille,Buttes-Montmartre,48.88352907607408,2.338257450992576,Entire_home/apt,50,2,2015-08-26,3.66,209
6235459,14399052,Jalal,Buttes-Montmartre,48.894655059548256,2.34148078942676,Entire_home/apt,70,1,2015-07-05,1.6,355
6775470,28797284,Emilio José,Buttes-Montmartre,48.88801270202471,2.356943470822693,Entire_home/apt,40,1,,,46
8171708,43126779,Med,Hôtel-de-Ville,48.85786092649733,2.3559655814682503,Entire_home/apt,95,2,,,365
5913907,5232435,Gaëlle,Hôtel-de-Ville,48.85309394024197,2.3560636544180675,Entire_home/apt,113,1,2015-08-13,2.22,264
6430362,11900406,Cédrick & Léa,Hôtel-de-Ville,48.85773465084653,2.35889350357677,Private_room,85,2,2015-07-13,1.75,302
1333948,7234659,Melissa,Hôtel-de-Ville,48.85098185337277,2.361234491775106,Entire_home/apt,120,7,2015-07-01,0.51,325
5197676,2288803,Fabien,Hôtel-de-Ville,48.852267438164304,2.35250943231956,Entire_home/apt,406,5,,,308
2175408,9024650,,Hôtel-de-Ville,48.85884487847148,2.3497768166054205,Entire_home/apt,190,3,2015-08-18,0.54,222
3860377,2769527,Rita,Hôtel-de-Ville,48.85651293996456,2.3582482243424847,Entire_home/apt,150,4,2015-08-09,2.51,65
2817934,10574661,,Hôtel-de-Ville,48.84739697721116,2.364887017109964,Entire_home/apt,160,2,2015-07-29,0.38,318
4455748,14010925,Fab,Hôtel-de-Ville,48.853598644353006,2.366294266721709,Entire_home/apt,80,3,2015-08-05,2.65,329
1441373,7739973,Thierry,Hôtel-de-Ville,48.85884643755958,2.3563842119362017,Entire_home/apt,149,2,2015-08-29,3.46,341
7140898,14714757,Mathilde & Nicolas,Hôtel-de-Ville,48.85499422384904,2.3641438653198725,Entire_home/apt,150,3,2015-08-14,1.0,36
1896174,8599753,Laurent,Hôtel-de-Ville,48.8578836534974,2.351211838152604,Entire_home/apt,110,3,2015-07-03,0.37,261
3594664,18110346,,Hôtel-de-Ville,48.85811617844357,2.3597062050374014,Entire_home/apt,150,60,2015-08-31,0.69,266
7577566,28974653,Aurore,Hôtel-de-Ville,48.85859378692462,2.351592249861705,Private_room,90,1,,,296
4311177,19025716,Luis,Hôtel-de-Ville,48.85517513049911,2.359736810504773,Shared_room,500,1,,,302
5463239,28336311,Marie,Hôtel-de-Ville,48.85950730744202,2.350185964742331,Entire_home/apt,105,3,2015-08-29,3.8,308
4767576,24596233,Ana,Hôtel-de-Ville,48.850723667998935,2.3556074294982308,Entire_home/apt,80,2,2015-09-01,3.62,22
6383991,29903481,Marc,Hôtel-de-Ville,48.85825378827828,2.3582987023187907,Entire_home/apt,250,4,2015-08-21,2.14,314
5083161,12236814,Naya,Hôtel-de-Ville,48.85152168404186,2.362863680510974,Entire_home/apt,110,3,2015-08-11,2.08,324
3389860,17102793,Reinhard,Hôtel-de-Ville,48.85402735392528,2.3509999960430106,Entire_home/apt,100,3,2015-08-20,2.45,208
666408,3369361,Philippe,Hôtel-de-Ville,48.85125532426802,2.356473888458717,Entire_home/apt,145,4,2014-05-30,0.06,177
214217,674521,Jerome,Hôtel-de-Ville,48.85697331010778,2.359040224509532,Entire_home/apt,129,1,2015-08-11,0.86,332
3621967,17855033,Pauline,Hôtel-de-Ville,48.85917605489264,2.3487781278693607,Entire_home/apt,50,2,2015-07-25,1.18,0
213667,892387,,Hôtel-de-Ville,48.85872719818887,2.349167691333989,Entire_home/apt,125,3,2015-08-29,0.78,299
858053,3244440,Livia,Hôtel-de-Ville,48.85916172495761,2.3559175201843328,Entire_home/apt,169,4,2015-08-15,0.71,329
7866514,637323,James,Hôtel-de-Ville,48.85174876652706,2.3639261095237605,Entire_home/apt,325,3,,,264
610345,3026454,Lena,Hôtel-de-Ville,48.854169416607554,2.36171798746446,Entire_home/apt,180,3,2015-07-01,0.48,320
5963874,4618392,Simon,Hôtel-de-Ville,48.860305917716175,2.355644797235956,Entire_home/apt,249,5,2015-06-26,0.43,330
3670456,7642792,Ludovic,Hôtel-de-Ville,48.85223956857113,2.355262758873572,Entire_home/apt,240,3,2015-08-25,1.61,306
3654644,18489458,CHRISTOPHE Et Francois,Hôtel-de-Ville,48.85175958404005,2.355346304989451,Private_room,80,2,2015-08-31,1.49,133
6520311,34099240,Marine,Hôtel-de-Ville,48.85703837268203,2.356870917595965,Entire_home/apt,140,4,2015-08-17,2.63,77
1611686,850078,Ludwig,Hôtel-de-Ville,48.8518693523325,2.366572157392155,Entire_home/apt,160,2,2015-08-23,4.83,327
174629,752877,Philip,Hôtel-de-Ville,48.85506747037467,2.358886510461113,Entire_home/apt,130,5,2015-08-23,0.27,0
4871846,6820357,Den,Hôtel-de-Ville,48.85212606280243,2.357319631149233,Private_room,100,3,2015-06-22,0.83,0
4541191,152242,Delphine,Hôtel-de-Ville,48.85399299634479,2.3614407664005754,Entire_home/apt,245,2,2015-07-08,0.95,311
5189888,2288803,Fabien,Hôtel-de-Ville,48.853281777963325,2.357004822043844,Entire_home/apt,480,5,2015-07-13,0.82,287
3816018,19621950,Mickael,Hôtel-de-Ville,48.85888073790444,2.354015981567122,Entire_home/apt,130,2,2015-08-09,4.56,0
4074436,3763984,Angie,Hôtel-de-Ville,48.85250101699732,2.354747204044967,Entire_home/apt,260,4,2015-08-29,0.34,360
3431475,17293245,Brunet,Hôtel-de-Ville,48.85573416225844,2.3520122270724952,Entire_home/apt,300,1,,,0
7820305,40311541,Charlene,Ménilmontant,48.85434702237608,2.420279668088829,Shared_room,35,1,2015-08-16,1.0,0
3627650,7961157,Emilie,Buttes-Chaumont,48.8930834917268,2.4033701230423703,Private_room,30,7,2014-09-28,0.23,214
1376492,7457716,Pierre & Aude,Gobelins,48.83599166655163,2.343103921456573,Private_room,68,5,2015-07-27,1.39,58
3570925,17979552,Marie-Lina,Gobelins,48.83849374598663,2.3607501153497985,Entire_home/apt,63,2,2015-06-17,0.3,0
6954203,24331563,Stéphane,Gobelins,48.82788945819546,2.3495122479806123,Entire_home/apt,56,5,,,47
3287359,2780346,Diane,Gobelins,48.825758984446345,2.37322844038244,Private_room,40,1,2014-08-26,0.15,333
7276692,38099245,Catherine,Gobelins,48.82386964919453,2.3538323847283107,Entire_home/apt,55,7,,,28
1023831,645546,Rudy,Gobelins,48.83670671400095,2.3465493486888427,Entire_home/apt,65,3,2014-08-19,0.33,0
5169609,26735481,Maud Et Jocelyn,Gobelins,48.83492844055543,2.3499760169888666,Entire_home/apt,90,2,2015-07-31,1.64,1
7224236,37819411,Pierre-Yves,Gobelins,48.832308441695936,2.342463838121787,Entire_home/apt,120,6,,,31
247726,1298355,Eno,Gobelins,48.827696665582415,2.3776129358865847,Private_room,40,1,2015-07-18,0.15,365
1265606,6889978,Virginie,Gobelins,48.83127063687042,2.3601122381606383,Entire_home/apt,120,2,2015-07-05,1.1,11
5613109,29096304,Jessica,Gobelins,48.82380219209199,2.363837933893925,Entire_home/apt,75,2,2015-08-19,2.25,32
181086,867825,Mitra,Gobelins,48.82880944137821,2.359018886088045,Entire_home/apt,55,2,2015-05-19,1.05,80
3853778,17006904,Angélica,Gobelins,48.8359008749798,2.3580956558362645,Entire_home/apt,55,2,2015-07-08,0.54,271
7336757,24057024,Pol-Alban,Gobelins,48.83528010784087,2.3598179970212327,Entire_home/apt,50,1,,,25
7220024,16165873,Valentin,Gobelins,48.82276408939629,2.3583121563982457,Shared_room,31,1,2015-08-27,7.09,244
7507994,11270337,Agnès,Gobelins,48.82645474666899,2.35598083048756,Entire_home/apt,35,5,,,0
2466214,12611040,Georges,Gobelins,48.843451301990726,2.366779112910007,Entire_home/apt,200,2,2015-06-22,0.32,297
7158705,22445232,Aurore,Gobelins,48.82641804504777,2.376900097298714,Entire_home/apt,75,1,,,247
3470720,15047627,Nath,Gobelins,48.8237641957619,2.366328192538346,Entire_home/apt,55,2,2015-06-15,0.37,287
4535547,23517679,Sci,Vaugirard,48.83981616651496,2.299427797622013,Entire_home/apt,195,2,2015-07-29,3.49,283
6780467,19246254,Emilie,Vaugirard,48.83449925466181,2.308732002374524,Entire_home/apt,59,2,2015-08-25,5.0,243
2402943,12010781,Jung-Kyu,Vaugirard,48.85055177635468,2.2925201330636544,Entire_home/apt,140,3,2015-06-17,0.21,294
6656731,28602088,Christophe,Vaugirard,48.84723239056239,2.299843917391498,Entire_home/apt,135,2,2015-08-30,6.59,290
6611614,34597190,Jean-Pierre,Vaugirard,48.84461686755071,2.295052700976876,Entire_home/apt,84,1,2015-07-04,0.48,333
7156028,37468876,Juliette,Vaugirard,48.847223298965645,2.3057365029828345,Entire_home/apt,90,4,,,34
6652058,23220705,Isabelle,Vaugirard,48.84564474240448,2.283666187558408,Entire_home/apt,70,1,2015-08-19,2.14,349
7287037,38102007,Christian,Vaugirard,48.83645429095296,2.302734016284322,Entire_home/apt,95,6,,,27
763779,4020484,Alexia,Vaugirard,48.84421555744808,2.290937054994393,Entire_home/apt,105,1,2015-07-20,0.45,345
5112640,789620,Charlotte,Vaugirard,48.83967599528916,2.288363289225672,Entire_home/apt,224,3,2015-04-19,0.22,353
7203876,33128071,Julie,Vaugirard,48.83938081882813,2.28905826997578,Entire_home/apt,80,1,2015-08-05,1.43,33
6911137,36217273,Aude,Vaugirard,48.850410455709046,2.295651643893496,Entire_home/apt,80,7,,,50
3365732,12126243,Véronique Et Pierre,Vaugirard,48.83280290971396,2.2907392534332023,Entire_home/apt,85,2,2015-07-21,1.21,333
6192885,1442317,Al,Vaugirard,48.83348216969252,2.3010856659250245,Entire_home/apt,70,2,2015-08-14,1.07,360
4713560,17772620,Fleur,Vaugirard,48.8499145469692,2.300048579427124,Entire_home/apt,87,3,2015-06-27,0.72,287
1446861,6205874,Jérémy,Vaugirard,48.8445397324451,2.3086071390253786,Entire_home/apt,55,3,2015-08-20,1.34,31
2818557,14418565,Betty,Vaugirard,48.851727186366176,2.2872187033986022,Entire_home/apt,100,3,2015-07-20,3.2,347
5311855,18191857,Letticia,Vaugirard,48.8319390355937,2.3064106149976795,Entire_home/apt,125,2,2015-07-23,2.87,16
6373813,10690418,Damien,Vaugirard,48.83452534018685,2.290794170227463,Entire_home/apt,50,1,2015-07-16,1.67,218
4535724,12107669,,Vaugirard,48.84247942077034,2.2882659214393333,Entire_home/apt,80,1,,,271
5713765,7842539,Ludovic,Vaugirard,48.84143628415814,2.293515785446249,Entire_home/apt,75,1,,,365
1263702,6873723,Thomas,Vaugirard,48.83323026203914,2.2863737458613187,Entire_home/apt,85,5,2015-06-18,0.08,344
4733479,24440316,,Vaugirard,48.8481264610598,2.2923285248604968,Entire_home/apt,60,1,,,360
4206300,15234786,Nathalie,Vaugirard,48.84918625928788,2.3009045630409592,Entire_home/apt,100,2,,,352
1854340,3971743,,Vaugirard,48.85185422777791,2.2885153222404906,Entire_home/apt,396,5,2015-03-10,0.17,137
